"","ACTIVITY_CODE","SUBJECT_ID","MEASUREMENT","MEAN"
"11919","SITTING",9,"tBodyGyroJerk.std...Y",-0.9719274472
"11920","SITTING",10,"tBodyGyroJerk.std...Y",-0.992584494814815
"11921","SITTING",11,"tBodyGyroJerk.std...Y",-0.988554820188679
"11922","SITTING",12,"tBodyGyroJerk.std...Y",-0.979347830784314
"11923","SITTING",13,"tBodyGyroJerk.std...Y",-0.991773350204082
"11924","SITTING",14,"tBodyGyroJerk.std...Y",-0.986911323888889
"11925","SITTING",15,"tBodyGyroJerk.std...Y",-0.990313307966102
"11926","SITTING",16,"tBodyGyroJerk.std...Y",-0.990621793333333
"11927","SITTING",17,"tBodyGyroJerk.std...Y",-0.9949818809375
"11928","SITTING",18,"tBodyGyroJerk.std...Y",-0.994224162105263
"11929","SITTING",19,"tBodyGyroJerk.std...Y",-0.987465915068493
"11930","SITTING",20,"tBodyGyroJerk.std...Y",-0.979684097272727
"11931","SITTING",21,"tBodyGyroJerk.std...Y",-0.989722663529412
"11932","SITTING",22,"tBodyGyroJerk.std...Y",-0.980275619354839
"11933","SITTING",23,"tBodyGyroJerk.std...Y",-0.980727445294118
"11934","SITTING",24,"tBodyGyroJerk.std...Y",-0.989780810588235
"11935","SITTING",25,"tBodyGyroJerk.std...Y",-0.991315767692308
"11936","SITTING",26,"tBodyGyroJerk.std...Y",-0.993139833846154
"11937","SITTING",27,"tBodyGyroJerk.std...Y",-0.992226442142857
"11938","SITTING",28,"tBodyGyroJerk.std...Y",-0.980713868611111
"11939","SITTING",29,"tBodyGyroJerk.std...Y",-0.995319164666667
"11940","SITTING",30,"tBodyGyroJerk.std...Y",-0.992491322903226
"11941","STANDING",1,"tBodyGyroJerk.std...Y",-0.995137917358491
"11942","STANDING",2,"tBodyGyroJerk.std...Y",-0.983447258518519
"11943","STANDING",3,"tBodyGyroJerk.std...Y",-0.968433747868853
"11944","STANDING",4,"tBodyGyroJerk.std...Y",-0.976065174642857
"11945","STANDING",5,"tBodyGyroJerk.std...Y",-0.961177741607143
"11946","STANDING",6,"tBodyGyroJerk.std...Y",-0.962422163684211
"11947","STANDING",7,"tBodyGyroJerk.std...Y",-0.976837757358491
"11948","STANDING",8,"tBodyGyroJerk.std...Y",-0.985508765185185
"11949","STANDING",9,"tBodyGyroJerk.std...Y",-0.975036530444444
"11950","STANDING",10,"tBodyGyroJerk.std...Y",-0.976445016590909
"11951","STANDING",11,"tBodyGyroJerk.std...Y",-0.995571631276596
"11952","STANDING",12,"tBodyGyroJerk.std...Y",-0.971195487377049
"11953","STANDING",13,"tBodyGyroJerk.std...Y",-0.980982661403509
"11954","STANDING",14,"tBodyGyroJerk.std...Y",-0.9706929555
"11955","STANDING",15,"tBodyGyroJerk.std...Y",-0.988107413962264
"11956","STANDING",16,"tBodyGyroJerk.std...Y",-0.992589441153846
"11957","STANDING",17,"tBodyGyroJerk.std...Y",-0.993699908589744
"11958","STANDING",18,"tBodyGyroJerk.std...Y",-0.991151973150685
"11959","STANDING",19,"tBodyGyroJerk.std...Y",-0.988096672191781
"11960","STANDING",20,"tBodyGyroJerk.std...Y",-0.947633070684932
"11961","STANDING",21,"tBodyGyroJerk.std...Y",-0.976815894044944
"11962","STANDING",22,"tBodyGyroJerk.std...Y",-0.984900134285714
"11963","STANDING",23,"tBodyGyroJerk.std...Y",-0.972509523235294
"11964","STANDING",24,"tBodyGyroJerk.std...Y",-0.981983572028985
"11965","STANDING",25,"tBodyGyroJerk.std...Y",-0.98724214
"11966","STANDING",26,"tBodyGyroJerk.std...Y",-0.989766989864865
"11967","STANDING",27,"tBodyGyroJerk.std...Y",-0.990798007875
"11968","STANDING",28,"tBodyGyroJerk.std...Y",-0.972977006708861
"11969","STANDING",29,"tBodyGyroJerk.std...Y",-0.995533113076923
"11970","STANDING",30,"tBodyGyroJerk.std...Y",-0.968135006271186
"11971","WALKING",1,"tBodyGyroJerk.std...Y",-0.304468510631579
"11972","WALKING",2,"tBodyGyroJerk.std...Y",-0.634140436101695
"11973","WALKING",3,"tBodyGyroJerk.std...Y",-0.639087984137931
"11974","WALKING",4,"tBodyGyroJerk.std...Y",-0.807419937
"11975","WALKING",5,"tBodyGyroJerk.std...Y",-0.57143812375
"11976","WALKING",6,"tBodyGyroJerk.std...Y",-0.416390246140351
"11977","WALKING",7,"tBodyGyroJerk.std...Y",-0.174136410738596
"11978","WALKING",8,"tBodyGyroJerk.std...Y",-0.428055700208333
"11979","WALKING",9,"tBodyGyroJerk.std...Y",-0.549200228076923
"11980","WALKING",10,"tBodyGyroJerk.std...Y",-0.509683327924528
"11981","WALKING",11,"tBodyGyroJerk.std...Y",-0.737993755932203
"11982","WALKING",12,"tBodyGyroJerk.std...Y",-0.581290691
"11983","WALKING",13,"tBodyGyroJerk.std...Y",-0.35776089977193
"11984","WALKING",14,"tBodyGyroJerk.std...Y",-0.536737701694915
"11985","WALKING",15,"tBodyGyroJerk.std...Y",-0.702402935925926
"11986","WALKING",16,"tBodyGyroJerk.std...Y",-0.712237752941177
"11987","WALKING",17,"tBodyGyroJerk.std...Y",-0.560203489016393
"11988","WALKING",18,"tBodyGyroJerk.std...Y",-0.694925789464286
"11989","WALKING",19,"tBodyGyroJerk.std...Y",-0.291594827626923
"11990","WALKING",20,"tBodyGyroJerk.std...Y",-0.127554090666667
"11991","WALKING",21,"tBodyGyroJerk.std...Y",-0.482854309807692
"11992","WALKING",22,"tBodyGyroJerk.std...Y",-0.651875468913043
"11993","WALKING",23,"tBodyGyroJerk.std...Y",0.295945926186441
"11994","WALKING",24,"tBodyGyroJerk.std...Y",-0.514246569655172
"11995","WALKING",25,"tBodyGyroJerk.std...Y",-0.799635384189189
"11996","WALKING",26,"tBodyGyroJerk.std...Y",-0.587000110847458
"11997","WALKING",27,"tBodyGyroJerk.std...Y",-0.634105502807017
"11998","WALKING",28,"tBodyGyroJerk.std...Y",-0.639018554444444
"11999","WALKING",29,"tBodyGyroJerk.std...Y",-0.587944298490566
"12000","WALKING",30,"tBodyGyroJerk.std...Y",-0.497621802307692
"12001","WALKING DOWNSTAIRS",1,"tBodyGyroJerk.std...Y",-0.238824827530612
"12002","WALKING DOWNSTAIRS",2,"tBodyGyroJerk.std...Y",-0.469396701106383
"12003","WALKING DOWNSTAIRS",3,"tBodyGyroJerk.std...Y",-0.680947338163265
"12004","WALKING DOWNSTAIRS",4,"tBodyGyroJerk.std...Y",-0.816858240222222
"12005","WALKING DOWNSTAIRS",5,"tBodyGyroJerk.std...Y",-0.514591487234043
"12006","WALKING DOWNSTAIRS",6,"tBodyGyroJerk.std...Y",-0.193508405479167
"12007","WALKING DOWNSTAIRS",7,"tBodyGyroJerk.std...Y",-0.299520205208511
"12008","WALKING DOWNSTAIRS",8,"tBodyGyroJerk.std...Y",-0.0704526510842105
"12009","WALKING DOWNSTAIRS",9,"tBodyGyroJerk.std...Y",-0.448602451190476
"12010","WALKING DOWNSTAIRS",10,"tBodyGyroJerk.std...Y",-0.471650977631579
"12011","WALKING DOWNSTAIRS",11,"tBodyGyroJerk.std...Y",-0.684593318695652
"12012","WALKING DOWNSTAIRS",12,"tBodyGyroJerk.std...Y",-0.517479109130435
"12013","WALKING DOWNSTAIRS",13,"tBodyGyroJerk.std...Y",-0.259163248340426
"12014","WALKING DOWNSTAIRS",14,"tBodyGyroJerk.std...Y",-0.284318020488889
"12015","WALKING DOWNSTAIRS",15,"tBodyGyroJerk.std...Y",-0.574964116428571
"12016","WALKING DOWNSTAIRS",16,"tBodyGyroJerk.std...Y",-0.583421784680851
"12017","WALKING DOWNSTAIRS",17,"tBodyGyroJerk.std...Y",-0.572144734130435
"12018","WALKING DOWNSTAIRS",18,"tBodyGyroJerk.std...Y",-0.752608622181818
"12019","WALKING DOWNSTAIRS",19,"tBodyGyroJerk.std...Y",-0.0146299196923077
"12020","WALKING DOWNSTAIRS",20,"tBodyGyroJerk.std...Y",-0.334568787888889
"12021","WALKING DOWNSTAIRS",21,"tBodyGyroJerk.std...Y",-0.442426840888889
"12022","WALKING DOWNSTAIRS",22,"tBodyGyroJerk.std...Y",-0.640280071388889
"12023","WALKING DOWNSTAIRS",23,"tBodyGyroJerk.std...Y",0.146650121972222
"12024","WALKING DOWNSTAIRS",24,"tBodyGyroJerk.std...Y",-0.519326735090909
"12025","WALKING DOWNSTAIRS",25,"tBodyGyroJerk.std...Y",-0.810444542413793
"12026","WALKING DOWNSTAIRS",26,"tBodyGyroJerk.std...Y",-0.5471984382
"12027","WALKING DOWNSTAIRS",27,"tBodyGyroJerk.std...Y",-0.459459295681818
"12028","WALKING DOWNSTAIRS",28,"tBodyGyroJerk.std...Y",-0.424567878478261
"12029","WALKING DOWNSTAIRS",29,"tBodyGyroJerk.std...Y",-0.693469035833333
"12030","WALKING DOWNSTAIRS",30,"tBodyGyroJerk.std...Y",-0.613796303064516
"12031","WALKING_UPSTAIRS",1,"tBodyGyroJerk.std...Y",-0.601696656226415
"12032","WALKING_UPSTAIRS",2,"tBodyGyroJerk.std...Y",-0.645491337708333
"12033","WALKING_UPSTAIRS",3,"tBodyGyroJerk.std...Y",-0.775774143389831
"12034","WALKING_UPSTAIRS",4,"tBodyGyroJerk.std...Y",-0.840722752692308
"12035","WALKING_UPSTAIRS",5,"tBodyGyroJerk.std...Y",-0.631822048297872
"12036","WALKING_UPSTAIRS",6,"tBodyGyroJerk.std...Y",-0.486494120980392
"12037","WALKING_UPSTAIRS",7,"tBodyGyroJerk.std...Y",-0.671243739607843
"12038","WALKING_UPSTAIRS",8,"tBodyGyroJerk.std...Y",-0.424675673414634
"12039","WALKING_UPSTAIRS",9,"tBodyGyroJerk.std...Y",-0.708604774693878
"12040","WALKING_UPSTAIRS",10,"tBodyGyroJerk.std...Y",-0.60462905787234
"12041","WALKING_UPSTAIRS",11,"tBodyGyroJerk.std...Y",-0.809459436666667
"12042","WALKING_UPSTAIRS",12,"tBodyGyroJerk.std...Y",-0.761195612692308
"12043","WALKING_UPSTAIRS",13,"tBodyGyroJerk.std...Y",-0.678805915818182
"12044","WALKING_UPSTAIRS",14,"tBodyGyroJerk.std...Y",-0.371479721296296
"12045","WALKING_UPSTAIRS",15,"tBodyGyroJerk.std...Y",-0.763053512083333
"12046","WALKING_UPSTAIRS",16,"tBodyGyroJerk.std...Y",-0.77471906627451
"12047","WALKING_UPSTAIRS",17,"tBodyGyroJerk.std...Y",-0.676722847708333
"12048","WALKING_UPSTAIRS",18,"tBodyGyroJerk.std...Y",-0.828872171206897
"12049","WALKING_UPSTAIRS",19,"tBodyGyroJerk.std...Y",-0.49212221875
"12050","WALKING_UPSTAIRS",20,"tBodyGyroJerk.std...Y",-0.393988623529412
"12051","WALKING_UPSTAIRS",21,"tBodyGyroJerk.std...Y",-0.604469603617021
"12052","WALKING_UPSTAIRS",22,"tBodyGyroJerk.std...Y",-0.704255415
"12053","WALKING_UPSTAIRS",23,"tBodyGyroJerk.std...Y",-0.493514122352941
"12054","WALKING_UPSTAIRS",24,"tBodyGyroJerk.std...Y",-0.646644373728814
"12055","WALKING_UPSTAIRS",25,"tBodyGyroJerk.std...Y",-0.839699143076923
"12056","WALKING_UPSTAIRS",26,"tBodyGyroJerk.std...Y",-0.725210290909091
"12057","WALKING_UPSTAIRS",27,"tBodyGyroJerk.std...Y",-0.711148438235294
"12058","WALKING_UPSTAIRS",28,"tBodyGyroJerk.std...Y",-0.690571101960784
"12059","WALKING_UPSTAIRS",29,"tBodyGyroJerk.std...Y",-0.73422519244898
"12060","WALKING_UPSTAIRS",30,"tBodyGyroJerk.std...Y",-0.743336958461538
"12061","LAYING",1,"tBodyGyroJerk.std...Z",-0.9577901596
"12062","LAYING",2,"tBodyGyroJerk.std...Z",-0.98803582125
"12063","LAYING",3,"tBodyGyroJerk.std...Z",-0.983338279516129
"12064","LAYING",4,"tBodyGyroJerk.std...Z",-0.983965359814815
"12065","LAYING",5,"tBodyGyroJerk.std...Z",-0.989679592307692
"12066","LAYING",6,"tBodyGyroJerk.std...Z",-0.959579071578947
"12067","LAYING",7,"tBodyGyroJerk.std...Z",-0.988871878269231
"12068","LAYING",8,"tBodyGyroJerk.std...Z",-0.987601203703704
"12069","LAYING",9,"tBodyGyroJerk.std...Z",-0.9770761602
"12070","LAYING",10,"tBodyGyroJerk.std...Z",-0.983949302758621
"12071","LAYING",11,"tBodyGyroJerk.std...Z",-0.986549063333333
"12072","LAYING",12,"tBodyGyroJerk.std...Z",-0.969953929666667
"12073","LAYING",13,"tBodyGyroJerk.std...Z",-0.989801549193548
"12074","LAYING",14,"tBodyGyroJerk.std...Z",-0.979711372941176
"12075","LAYING",15,"tBodyGyroJerk.std...Z",-0.980112732777778
"12076","LAYING",16,"tBodyGyroJerk.std...Z",-0.994465157714286
"12077","LAYING",17,"tBodyGyroJerk.std...Z",-0.988221713380282
"12078","LAYING",18,"tBodyGyroJerk.std...Z",-0.992548101846154
"12079","LAYING",19,"tBodyGyroJerk.std...Z",-0.986958363975904
"12080","LAYING",20,"tBodyGyroJerk.std...Z",-0.986670534411765
"12081","LAYING",21,"tBodyGyroJerk.std...Z",-0.988749495666667
"12082","LAYING",22,"tBodyGyroJerk.std...Z",-0.978636301805555
"12083","LAYING",23,"tBodyGyroJerk.std...Z",-0.994908984861111
"12084","LAYING",24,"tBodyGyroJerk.std...Z",-0.992381595972222
"12085","LAYING",25,"tBodyGyroJerk.std...Z",-0.974242254520548
"12086","LAYING",26,"tBodyGyroJerk.std...Z",-0.993759841842105
"12087","LAYING",27,"tBodyGyroJerk.std...Z",-0.993296720540541
"12088","LAYING",28,"tBodyGyroJerk.std...Z",-0.981418916
"12089","LAYING",29,"tBodyGyroJerk.std...Z",-0.995380794637681
"12090","LAYING",30,"tBodyGyroJerk.std...Z",-0.980768874571429
"12091","SITTING",1,"tBodyGyroJerk.std...Z",-0.987935806382979
"12092","SITTING",2,"tBodyGyroJerk.std...Z",-0.985542325652174
"12093","SITTING",3,"tBodyGyroJerk.std...Z",-0.973751670576923
"12094","SITTING",4,"tBodyGyroJerk.std...Z",-0.9688048316
"12095","SITTING",5,"tBodyGyroJerk.std...Z",-0.964878512727273
"12096","SITTING",6,"tBodyGyroJerk.std...Z",-0.958787671272727
"12097","SITTING",7,"tBodyGyroJerk.std...Z",-0.980954665416667
"12098","SITTING",8,"tBodyGyroJerk.std...Z",-0.985241405434783
"12099","SITTING",9,"tBodyGyroJerk.std...Z",-0.9687388914
"12100","SITTING",10,"tBodyGyroJerk.std...Z",-0.990259813148148
"12101","SITTING",11,"tBodyGyroJerk.std...Z",-0.981016044716981
"12102","SITTING",12,"tBodyGyroJerk.std...Z",-0.977138953921569
"12103","SITTING",13,"tBodyGyroJerk.std...Z",-0.989861382040816
"12104","SITTING",14,"tBodyGyroJerk.std...Z",-0.982819138888889
"12105","SITTING",15,"tBodyGyroJerk.std...Z",-0.987937202542373
"12106","SITTING",16,"tBodyGyroJerk.std...Z",-0.988364321449275
"12107","SITTING",17,"tBodyGyroJerk.std...Z",-0.9938412575
"12108","SITTING",18,"tBodyGyroJerk.std...Z",-0.992814325087719
"12109","SITTING",19,"tBodyGyroJerk.std...Z",-0.98531069
"12110","SITTING",20,"tBodyGyroJerk.std...Z",-0.979742084090909
"12111","SITTING",21,"tBodyGyroJerk.std...Z",-0.987954515294118
"12112","SITTING",22,"tBodyGyroJerk.std...Z",-0.97954410516129
"12113","SITTING",23,"tBodyGyroJerk.std...Z",-0.988130142058824
"12114","SITTING",24,"tBodyGyroJerk.std...Z",-0.989850160294118
"12115","SITTING",25,"tBodyGyroJerk.std...Z",-0.991491387846154
"12116","SITTING",26,"tBodyGyroJerk.std...Z",-0.991929788974359
"12117","SITTING",27,"tBodyGyroJerk.std...Z",-0.991766787571429
"12118","SITTING",28,"tBodyGyroJerk.std...Z",-0.971001691388889
"12119","SITTING",29,"tBodyGyroJerk.std...Z",-0.9928337675
"12120","SITTING",30,"tBodyGyroJerk.std...Z",-0.988124495645161
"12121","STANDING",1,"tBodyGyroJerk.std...Z",-0.992108467169811
"12122","STANDING",2,"tBodyGyroJerk.std...Z",-0.973610118333333
"12123","STANDING",3,"tBodyGyroJerk.std...Z",-0.958293011803279
"12124","STANDING",4,"tBodyGyroJerk.std...Z",-0.957982019464286
"12125","STANDING",5,"tBodyGyroJerk.std...Z",-0.944755343035714
"12126","STANDING",6,"tBodyGyroJerk.std...Z",-0.962758177192982
"12127","STANDING",7,"tBodyGyroJerk.std...Z",-0.978166790943396
"12128","STANDING",8,"tBodyGyroJerk.std...Z",-0.989270900740741
"12129","STANDING",9,"tBodyGyroJerk.std...Z",-0.969726483555556
"12130","STANDING",10,"tBodyGyroJerk.std...Z",-0.969051030681818
"12131","STANDING",11,"tBodyGyroJerk.std...Z",-0.990663218510638
"12132","STANDING",12,"tBodyGyroJerk.std...Z",-0.973689389672131
"12133","STANDING",13,"tBodyGyroJerk.std...Z",-0.985177042982456
"12134","STANDING",14,"tBodyGyroJerk.std...Z",-0.974687865833333
"12135","STANDING",15,"tBodyGyroJerk.std...Z",-0.981293117924528
"12136","STANDING",16,"tBodyGyroJerk.std...Z",-0.992698522948718
"12137","STANDING",17,"tBodyGyroJerk.std...Z",-0.992327099487179
"12138","STANDING",18,"tBodyGyroJerk.std...Z",-0.986259015753425
"12139","STANDING",19,"tBodyGyroJerk.std...Z",-0.983453911232877
"12140","STANDING",20,"tBodyGyroJerk.std...Z",-0.948669854794521
"12141","STANDING",21,"tBodyGyroJerk.std...Z",-0.975427259325843
"12142","STANDING",22,"tBodyGyroJerk.std...Z",-0.979753572380952
"12143","STANDING",23,"tBodyGyroJerk.std...Z",-0.984654516470588
"12144","STANDING",24,"tBodyGyroJerk.std...Z",-0.983276883478261
"12145","STANDING",25,"tBodyGyroJerk.std...Z",-0.980722294459459
"12146","STANDING",26,"tBodyGyroJerk.std...Z",-0.985992503243243
"12147","STANDING",27,"tBodyGyroJerk.std...Z",-0.9889703575
"12148","STANDING",28,"tBodyGyroJerk.std...Z",-0.956497163670886
"12149","STANDING",29,"tBodyGyroJerk.std...Z",-0.990685705384615
"12150","STANDING",30,"tBodyGyroJerk.std...Z",-0.970845670677966
"12151","WALKING",1,"tBodyGyroJerk.std...Z",-0.404255452631579
"12152","WALKING",2,"tBodyGyroJerk.std...Z",-0.435492677288136
"12153","WALKING",3,"tBodyGyroJerk.std...Z",-0.536664080344828
"12154","WALKING",4,"tBodyGyroJerk.std...Z",-0.640454132833333
"12155","WALKING",5,"tBodyGyroJerk.std...Z",-0.157682543983929
"12156","WALKING",6,"tBodyGyroJerk.std...Z",-0.166684422233333
"12157","WALKING",7,"tBodyGyroJerk.std...Z",-0.458302971403509
"12158","WALKING",8,"tBodyGyroJerk.std...Z",-0.388446971666667
"12159","WALKING",9,"tBodyGyroJerk.std...Z",-0.457881494038462
"12160","WALKING",10,"tBodyGyroJerk.std...Z",-0.329079492641509
"12161","WALKING",11,"tBodyGyroJerk.std...Z",-0.551079942542373
"12162","WALKING",12,"tBodyGyroJerk.std...Z",-0.4806421996
"12163","WALKING",13,"tBodyGyroJerk.std...Z",-0.341765824491228
"12164","WALKING",14,"tBodyGyroJerk.std...Z",-0.497187687966102
"12165","WALKING",15,"tBodyGyroJerk.std...Z",-0.591668608148148
"12166","WALKING",16,"tBodyGyroJerk.std...Z",-0.571264779411765
"12167","WALKING",17,"tBodyGyroJerk.std...Z",-0.524422887377049
"12168","WALKING",18,"tBodyGyroJerk.std...Z",-0.663259579285714
"12169","WALKING",19,"tBodyGyroJerk.std...Z",-0.213494065344231
"12170","WALKING",20,"tBodyGyroJerk.std...Z",-0.22704432732549
"12171","WALKING",21,"tBodyGyroJerk.std...Z",-0.494927657115385
"12172","WALKING",22,"tBodyGyroJerk.std...Z",-0.234278150891304
"12173","WALKING",23,"tBodyGyroJerk.std...Z",-0.374456768135593
"12174","WALKING",24,"tBodyGyroJerk.std...Z",-0.557968202931034
"12175","WALKING",25,"tBodyGyroJerk.std...Z",-0.659576163108108
"12176","WALKING",26,"tBodyGyroJerk.std...Z",-0.485543001525424
"12177","WALKING",27,"tBodyGyroJerk.std...Z",-0.426346962631579
"12178","WALKING",28,"tBodyGyroJerk.std...Z",-0.440927899259259
"12179","WALKING",29,"tBodyGyroJerk.std...Z",-0.504130088679245
"12180","WALKING",30,"tBodyGyroJerk.std...Z",-0.476208796153846
"12181","WALKING DOWNSTAIRS",1,"tBodyGyroJerk.std...Z",-0.268761480242857
"12182","WALKING DOWNSTAIRS",2,"tBodyGyroJerk.std...Z",-0.218266318606383
"12183","WALKING DOWNSTAIRS",3,"tBodyGyroJerk.std...Z",-0.374605412306122
"12184","WALKING DOWNSTAIRS",4,"tBodyGyroJerk.std...Z",-0.325780073711111
"12185","WALKING DOWNSTAIRS",5,"tBodyGyroJerk.std...Z",-0.0344217467042553
"12186","WALKING DOWNSTAIRS",6,"tBodyGyroJerk.std...Z",0.193206498960417
"12187","WALKING DOWNSTAIRS",7,"tBodyGyroJerk.std...Z",-0.425200371553192
"12188","WALKING DOWNSTAIRS",8,"tBodyGyroJerk.std...Z",-0.1896044435
"12189","WALKING DOWNSTAIRS",9,"tBodyGyroJerk.std...Z",-0.417239550952381
"12190","WALKING DOWNSTAIRS",10,"tBodyGyroJerk.std...Z",-0.227137389605263
"12191","WALKING DOWNSTAIRS",11,"tBodyGyroJerk.std...Z",-0.480559152608696
"12192","WALKING DOWNSTAIRS",12,"tBodyGyroJerk.std...Z",-0.365232197456522
"12193","WALKING DOWNSTAIRS",13,"tBodyGyroJerk.std...Z",-0.367089485595745
"12194","WALKING DOWNSTAIRS",14,"tBodyGyroJerk.std...Z",0.0913857550044444
"12195","WALKING DOWNSTAIRS",15,"tBodyGyroJerk.std...Z",-0.394542240714286
"12196","WALKING DOWNSTAIRS",16,"tBodyGyroJerk.std...Z",-0.540633469361702
"12197","WALKING DOWNSTAIRS",17,"tBodyGyroJerk.std...Z",-0.542770646521739
"12198","WALKING DOWNSTAIRS",18,"tBodyGyroJerk.std...Z",-0.605655411090909
"12199","WALKING DOWNSTAIRS",19,"tBodyGyroJerk.std...Z",0.116646170221282
"12200","WALKING DOWNSTAIRS",20,"tBodyGyroJerk.std...Z",0.00307854550222222
"12201","WALKING DOWNSTAIRS",21,"tBodyGyroJerk.std...Z",-0.428337693333333
"12202","WALKING DOWNSTAIRS",22,"tBodyGyroJerk.std...Z",-0.358762129444444
"12203","WALKING DOWNSTAIRS",23,"tBodyGyroJerk.std...Z",-0.36786963962963
"12204","WALKING DOWNSTAIRS",24,"tBodyGyroJerk.std...Z",-0.478690941272727
"12205","WALKING DOWNSTAIRS",25,"tBodyGyroJerk.std...Z",-0.599481997931035
"12206","WALKING DOWNSTAIRS",26,"tBodyGyroJerk.std...Z",-0.3589516378
"12207","WALKING DOWNSTAIRS",27,"tBodyGyroJerk.std...Z",-0.307268262272727
"12208","WALKING DOWNSTAIRS",28,"tBodyGyroJerk.std...Z",-0.336212734130435
"12209","WALKING DOWNSTAIRS",29,"tBodyGyroJerk.std...Z",-0.379769406458333
"12210","WALKING DOWNSTAIRS",30,"tBodyGyroJerk.std...Z",-0.498882854032258
"12211","WALKING_UPSTAIRS",1,"tBodyGyroJerk.std...Z",-0.606332002264151
"12212","WALKING_UPSTAIRS",2,"tBodyGyroJerk.std...Z",-0.467595961041667
"12213","WALKING_UPSTAIRS",3,"tBodyGyroJerk.std...Z",-0.573433947627119
"12214","WALKING_UPSTAIRS",4,"tBodyGyroJerk.std...Z",-0.556236584807692
"12215","WALKING_UPSTAIRS",5,"tBodyGyroJerk.std...Z",-0.282154378489362
"12216","WALKING_UPSTAIRS",6,"tBodyGyroJerk.std...Z",-0.170814790834118
"12217","WALKING_UPSTAIRS",7,"tBodyGyroJerk.std...Z",-0.682184175686275
"12218","WALKING_UPSTAIRS",8,"tBodyGyroJerk.std...Z",-0.430366658780488
"12219","WALKING_UPSTAIRS",9,"tBodyGyroJerk.std...Z",-0.65711420122449
"12220","WALKING_UPSTAIRS",10,"tBodyGyroJerk.std...Z",-0.482244799361702
"12221","WALKING_UPSTAIRS",11,"tBodyGyroJerk.std...Z",-0.777173388518518
"12222","WALKING_UPSTAIRS",12,"tBodyGyroJerk.std...Z",-0.606412096538462
"12223","WALKING_UPSTAIRS",13,"tBodyGyroJerk.std...Z",-0.550880346909091
"12224","WALKING_UPSTAIRS",14,"tBodyGyroJerk.std...Z",-0.359816626703704
"12225","WALKING_UPSTAIRS",15,"tBodyGyroJerk.std...Z",-0.657907649166667
"12226","WALKING_UPSTAIRS",16,"tBodyGyroJerk.std...Z",-0.717101021960784
"12227","WALKING_UPSTAIRS",17,"tBodyGyroJerk.std...Z",-0.610586202291667
"12228","WALKING_UPSTAIRS",18,"tBodyGyroJerk.std...Z",-0.718951757931034
"12229","WALKING_UPSTAIRS",19,"tBodyGyroJerk.std...Z",-0.3754149830025
"12230","WALKING_UPSTAIRS",20,"tBodyGyroJerk.std...Z",-0.253867089670588
"12231","WALKING_UPSTAIRS",21,"tBodyGyroJerk.std...Z",-0.564149244893617
"12232","WALKING_UPSTAIRS",22,"tBodyGyroJerk.std...Z",-0.515697758571429
"12233","WALKING_UPSTAIRS",23,"tBodyGyroJerk.std...Z",-0.543765425882353
"12234","WALKING_UPSTAIRS",24,"tBodyGyroJerk.std...Z",-0.648975330847458
"12235","WALKING_UPSTAIRS",25,"tBodyGyroJerk.std...Z",-0.746268282923077
"12236","WALKING_UPSTAIRS",26,"tBodyGyroJerk.std...Z",-0.556390218
"12237","WALKING_UPSTAIRS",27,"tBodyGyroJerk.std...Z",-0.676876469411765
"12238","WALKING_UPSTAIRS",28,"tBodyGyroJerk.std...Z",-0.603568264117647
"12239","WALKING_UPSTAIRS",29,"tBodyGyroJerk.std...Z",-0.558417024081633
"12240","WALKING_UPSTAIRS",30,"tBodyGyroJerk.std...Z",-0.665150619230769
"12241","LAYING",1,"tBodyAccMag.std..",-0.79514486386
"12242","LAYING",2,"tBodyAccMag.std..",-0.972873912916667
"12243","LAYING",3,"tBodyAccMag.std..",-0.964218176451613
"12244","LAYING",4,"tBodyAccMag.std..",-0.931292216611111
"12245","LAYING",5,"tBodyAccMag.std..",-0.958612786346154
"12246","LAYING",6,"tBodyAccMag.std..",-0.897326245964912
"12247","LAYING",7,"tBodyAccMag.std..",-0.907039513153846
"12248","LAYING",8,"tBodyAccMag.std..",-0.91325033
"12249","LAYING",9,"tBodyAccMag.std..",-0.91512680016
"12250","LAYING",10,"tBodyAccMag.std..",-0.940301654482759
"12251","LAYING",11,"tBodyAccMag.std..",-0.972891829473684
"12252","LAYING",12,"tBodyAccMag.std..",-0.936542686833333
"12253","LAYING",13,"tBodyAccMag.std..",-0.947944746612903
"12254","LAYING",14,"tBodyAccMag.std..",-0.856593119215686
"12255","LAYING",15,"tBodyAccMag.std..",-0.943314107916667
"12256","LAYING",16,"tBodyAccMag.std..",-0.957895927714286
"12257","LAYING",17,"tBodyAccMag.std..",-0.948257993521127
"12258","LAYING",18,"tBodyAccMag.std..",-0.986464542615385
"12259","LAYING",19,"tBodyAccMag.std..",-0.963193489036145
"12260","LAYING",20,"tBodyAccMag.std..",-0.939489444558824
"12261","LAYING",21,"tBodyAccMag.std..",-0.942186431444444
"12262","LAYING",22,"tBodyAccMag.std..",-0.909407761152778
"12263","LAYING",23,"tBodyAccMag.std..",-0.957871990555555
"12264","LAYING",24,"tBodyAccMag.std..",-0.969354834166667
"12265","LAYING",25,"tBodyAccMag.std..",-0.649254767945205
"12266","LAYING",26,"tBodyAccMag.std..",-0.964355190394737
"12267","LAYING",27,"tBodyAccMag.std..",-0.978920176216216
"12268","LAYING",28,"tBodyAccMag.std..",-0.9545740295
